from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
70027,70205,2,162,72,94,90,1,,
70027,70206,2,164,74,118,90,1,,
70027,North Station,2,555,315,444,240,1,,
70028,70029,2,101,41,52,60,1,,
70029,70028,2,101,41,52,60,1,,
70030,29001,2,153,33,43,120,1,,
70030,29002,2,153,33,43,120,1,,
70030,29003,2,146,26,34,120,1,,
70030,29004,2,146,26,34,120,1,,
70030,29005,2,146,26,34,120,1,,
70030,29006,2,146,26,34,120,1,,
70030,29007,2,147,27,35,120,1,,
70030,29008,2,140,20,26,120,1,,
70030,29009,2,140,20,26,120,1,,
70030,29010,2,140,20,26,120,1,,
70030,29011,2,140,20,26,120,1,,
70030,29012,2,140,20,26,120,1,,
70030,29013,2,140,20,26,120,1,,
70030,29014,2,140,20,26,120,1,,
70030,70031,2,66,6,8,60,1,,
70031,29001,2,153,33,43,120,1,,
70031,29002,2,153,33,43,120,1,,
70031,29003,2,146,26,34,120,1,,
70031,29004,2,146,26,34,120,1,,
70031,29005,2,146,26,34,120,1,,
70031,29006,2,146,26,34,120,1,,
70031,29007,2,147,27,35,120,1,,
70031,29008,2,140,20,26,120,1,,
70031,29009,2,140,20,26,120,1,,
70031,29010,2,140,20,26,120,1,,
70031,29011,2,140,20,26,120,1,,
70031,29012,2,140,20,26,120,1,,
70031,29013,2,140,20,26,120,1,,
70031,29014,2,140,20,26,120,1,,
70031,70030,2,66,6,8,60,1,,
70032,5271,2,283,163,257,120,1,,
70032,70033,2,65,5,6,60,1,,
70033,5271,2,283,163,257,120,1,,
70033,70032,2,65,5,6,60,1,,
70034,5072,2,176,56,121,120,1,,
70034,5327,2,199,79,151,120,1,,
70034,53270,2,190,70,139,120,1,,
70034,70035,2,76,16,21,60,1,,
70034,Malden Center,2,284,44,161,240,1,,
70034,WR-0045-S,2,284,44,161,240,1,,
70035,5072,2,176,56,121,120,1,,
70035,5327,2,199,79,151,120,1,,
70035,53270,2,190,70,139,120,1,,
70035,70034,2,76,16,21,60,1,,
70035,Malden Center,2,284,44,161,240,1,,
70035,WR-0045-S,2,284,44,161,240,1,,
70036,9328,2,227,107,185,120,1,,
70036,Oak Grove-01,2,65,5,6,60,1,,
70036,Oak Grove-02,2,65,5,6,60,1,,
70038,70838,2,82,22,28,60,1,,
70039,70040,2,69,9,12,60,1,,
70039,70201,2,138,48,106,90,1,,
70039,70202,2,124,34,88,90,1,,
70039,Government Center-Brattle,2,138,48,106,90,1,,
70040,70039,2,69,9,12,60,1,,
70040,70201,2,138,48,106,90,1,,
70040,70202,2,124,34,88,90,1,,
70040,Government Center-Brattle,2,138,48,106,90,1,,
70041,70022,2,244,184,285,60,1,,
70041,70023,2,136,76,98,60,1,,
70041,70042,2,169,109,189,60,1,,
70042,70022,2,215,155,200,60,1,,
70042,70023,2,117,57,134,60,1,,
70042,70041,2,185,125,222,60,1,,
70043,70044,2,127,67,187,60,1,,
70044,70043,2,127,67,187,60,1,,
70045,5740,2,196,76,139,120,1,,
70045,57400,2,196,76,139,120,1,,
70045,70046,2,92,32,42,60,1,,
70046,5740,2,196,76,139,120,1,,
70046,57400,2,196,76,139,120,1,,
70046,70045,2,92,32,42,60,1,,
70047,70048,2,114,54,189,60,1,,
70047,7096,2,200,80,224,120,1,,
70047,7097,2,189,69,210,120,1,,
70048,70047,2,108,48,182,60,1,,
70048,7096,2,166,46,60,120,1,,
70048,7097,2,155,35,45,120,1,,
70049,5666,2,167,47,60,120,1,,
70049,70050,2,113,53,145,60,1,,
70050,5666,2,210,90,192,120,1,,
70050,70049,2,113,53,144,60,1,,
70051,15880,2,170,50,149,120,1,,
70051,5879,2,149,29,38,120,1,,
70051,5880,2,149,29,38,120,1,,
70051,70052,2,85,25,116,60,1,,
70052,15880,2,145,25,32,120,1,,
70052,5879,2,169,49,147,120,1,,
70052,5880,2,169,49,147,120,1,,
70052,70051,2,85,25,116,60,1,,
70053,70054,2,250,190,245,60,1,,
70054,70053,2,243,183,237,60,1,,
70055,70056,2,92,32,162,60,1,,
70056,70055,2,92,32,162,60,1,,
70057,70058,2,83,23,110,60,1,,
70058,70057,2,81,21,107,60,1,,
70059,15795,2,192,72,93,120,1,,
70060,15795,2,303,183,264,120,1,,
70061,141,2,260,140,259,120,1,,
70061,Alewife-01,2,296,236,477,60,1,,
70061,Alewife-02,2,296,236,477,60,1,,
70063,5104,2,215,95,249,120,1,,
70063,70064,2,67,7,10,60,1,,
70064,5104,2,215,95,249,120,1,,
70064,70063,2,67,7,10,60,1,,
70065,70066,2,85,25,84,60,1,,
70065,FR-0034,2,326,86,235,240,1,,
70065,FR-0034-01,2,326,86,236,240,1,,
70065,FR-0034-02,2,326,86,236,240,1,,
70065,Porter Square,2,326,86,235,240,1,,
70066,70065,2,85,25,84,60,1,,
70066,FR-0034,2,326,86,277,240,1,,
70066,FR-0034-01,2,326,86,278,240,1,,
70066,FR-0034-02,2,326,86,278,240,1,,
70066,Porter Square,2,326,86,277,240,1,,
70067,2076,2,301,181,235,120,1,,
70067,20761,2,301,181,235,120,1,,
70067,70068,2,273,213,276,60,1,,
70068,2076,2,241,121,156,120,1,,
70068,20761,2,241,121,156,120,1,,
70068,70067,2,219,159,206,60,1,,
70073,70074,2,186,126,268,60,1,,
70074,70073,2,186,126,268,60,1,,
70075,70020,2,295,190,312,105,1,,
70075,70021,2,327,222,,105,2,,
70075,70076,2,63,3,4,60,1,,
70075,70077,2,360,255,,105,2,,
70075,70078,2,360,255,,105,2,,
70075,70196,2,152,62,130,90,1,,
70075,70197,2,152,62,130,90,1,,
70075,70198,2,184,94,171,90,1,,
70075,70199,2,184,94,171,90,1,,
70075,70200,2,178,88,180,90,1,,
70075,71199,2,184,94,187,90,1,,
70076,70020,2,295,190,312,105,1,,
70076,70021,2,327,222,,105,2,,
70076,70075,2,63,3,4,60,1,,
70076,70077,2,360,255,,105,2,,
70076,70078,2,360,255,,105,2,,
70076,70196,2,152,62,130,90,1,,
70076,70197,2,152,62,130,90,1,,
70076,70198,2,184,94,171,90,1,,
70076,70199,2,184,94,171,90,1,,
70076,70200,2,178,88,180,90,1,,
70076,71199,2,184,94,187,90,1,,
70077,70020,2,174,114,,60,2,,
70077,70021,2,195,135,329,60,1,,
70077,70075,2,349,244,,105,2,,
70077,70076,2,349,244,,105,2,,
70077,70078,2,106,46,164,60,1,,
70077,70196,2,387,297,,90,2,,
70077,70197,2,387,297,,90,2,,
70077,70198,2,387,297,,90,2,,
70077,70199,2,387,297,,90,2,,
70077,70200,2,355,265,,90,2,,
70077,71199,2,361,271,,90,2,,
70078,70020,2,170,110,,60,2,,
70078,70021,2,149,89,165,60,1,,
70078,70075,2,352,247,,105,2,,
70078,70076,2,352,247,,105,2,,
70078,70077,2,120,60,181,60,1,,
70078,70196,2,391,301,,90,2,,
70078,70197,2,391,301,,90,2,,
70078,70198,2,391,301,,90,2,,
70078,70199,2,391,301,,90,2,,
70078,70200,2,358,268,,90,2,,
70078,71199,2,364,274,,90,2,,
70079,70080,2,98,38,169,60,1,,
70079,74611,2,131,11,74,120,1,,
70079,74617,2,159,39,171,120,1,,
70079,NEC-2287,2,402,162,270,240,1,,
70079,NEC-2287-01,2,417,177,289,240,1,,
70079,NEC-2287-02,2,403,163,270,240,1,,
70079,NEC-2287-03,2,403,163,270,240,1,,
70079,NEC-2287-04,2,392,152,257,240,1,,
70079,NEC-2287-05,2,392,152,257,240,1,,
70079,NEC-2287-06,2,388,148,252,240,1,,
70079,NEC-2287-07,2,388,148,252,240,1,,
70079,NEC-2287-08,2,385,145,248,240,1,,
70079,NEC-2287-09,2,385,145,248,240,1,,
70079,NEC-2287-10,2,386,146,249,240,1,,
70079,NEC-2287-11,2,421,181,294,240,1,,
70079,NEC-2287-12,2,425,185,300,240,1,,
70079,NEC-2287-13,2,444,204,324,240,1,,
70079,South Station,2,402,162,270,240,1,,
70079,South Station-01,2,417,177,289,240,1,,
70079,South Station-02,2,403,163,270,240,1,,
70079,South Station-03,2,403,163,270,240,1,,
70079,South Station-04,2,392,152,257,240,1,,
70079,South Station-05,2,392,152,257,240,1,,
70079,South Station-06,2,388,148,252,240,1,,
70079,South Station-07,2,388,148,252,240,1,,
70079,South Station-08,2,385,145,248,240,1,,
70079,South Station-09,2,385,145,248,240,1,,
70079,South Station-10,2,386,146,249,240,1,,
70079,South Station-11,2,421,181,294,240,1,,
70079,South Station-12,2,425,185,300,240,1,,
70079,South Station-13,2,444,204,324,240,1,,
70080,70079,2,95,35,165,60,1,,
70080,74611,2,147,27,95,120,1,,
70080,74617,2,162,42,114,120,1,,
70080,NEC-2287,2,424,184,358,240,1,,
70080,NEC-2287-01,2,438,198,377,240,1,,
70080,NEC-2287-02,2,424,184,358,240,1,,
70080,NEC-2287-03,2,424,184,358,240,1,,
70080,NEC-2287-04,2,413,173,344,240,1,,
70080,NEC-2287-05,2,413,173,344,240,1,,
70080,NEC-2287-06,2,409,169,339,240,1,,
70080,NEC-2287-07,2,409,169,339,240,1,,
70080,NEC-2287-08,2,406,166,335,240,1,,
70080,NEC-2287-09,2,406,166,335,240,1,,
70080,NEC-2287-10,2,408,168,337,240,1,,
70080,NEC-2287-11,2,442,202,382,240,1,,
70080,NEC-2287-12,2,447,207,387,240,1,,
70080,NEC-2287-13,2,465,225,411,240,1,,
70080,South Station,2,424,184,358,240,1,,
70080,South Station-01,2,438,198,377,240,1,,
70080,South Station-02,2,424,184,358,240,1,,
70080,South Station-03,2,424,184,358,240,1,,
70080,South Station-04,2,413,173,344,240,1,,
70080,South Station-05,2,413,173,344,240,1,,
70080,South Station-06,2,409,169,339,240,1,,
70080,South Station-07,2,409,169,339,240,1,,
70080,South Station-08,2,406,166,335,240,1,,
70080,South Station-09,2,406,166,335,240,1,,
70080,South Station-10,2,408,168,337,240,1,,
70080,South Station-11,2,442,202,382,240,1,,
70080,South Station-12,2,447,207,387,240,1,,
70080,South Station-13,2,465,225,411,240,1,,
70081,70082,2,64,4,6,60,1,,
70082,70081,2,64,4,6,60,1,,
70083,13,2,210,90,178,120,1,,
70083,70084,2,146,86,171,60,1,,
70084,13,2,200,80,166,120,1,,
70084,70083,2,138,78,160,60,1,,
70085,121,2,300,180,283,120,1,,
70085,70086,2,66,6,8,60,1,,
70085,70095,2,88,28,136,60,1,,
70085,70096,2,88,28,136,60,1,,
70085,JFK/UMASS,2,453,213,326,240,1,,
70085,MM-0023-S,2,453,213,326,240,1,,
70086,121,2,300,180,283,120,1,,
70086,70085,2,66,6,8,60,1,,
70086,70095,2,88,28,136,60,1,,
70086,70096,2,88,28,136,60,1,,
70086,JFK/UMASS,2,453,213,326,240,1,,
70086,MM-0023-S,2,453,213,326,240,1,,
70087,70088,2,66,6,8,60,1,,
70088,70087,2,66,6,8,60,1,,
70089,323,2,161,41,53,120,1,,
70089,70090,2,77,17,22,60,1,,
70090,323,2,160,40,52,120,1,,
70090,70089,2,77,17,22,60,1,,
70091,70092,2,97,37,170,60,1,,
70092,70091,2,97,37,170,60,1,,
70093,334,2,165,45,90,120,1,,
70093,70261,2,213,123,191,90,1,,
70094,334,2,194,74,128,120,1,,
70094,70093,2,179,119,218,60,1,,
70094,70261,2,144,54,102,90,1,,
70095,121,2,297,177,279,120,1,,
70095,70085,2,88,28,136,60,1,,
70095,70086,2,88,28,136,60,1,,
70095,70096,2,66,6,8,60,1,,
70095,JFK/UMASS,2,450,210,321,240,1,,
70095,MM-0023-S,2,450,210,321,240,1,,
70096,121,2,297,177,279,120,1,,
70096,70085,2,88,28,136,60,1,,
70096,70086,2,88,28,136,60,1,,
70096,70095,2,66,6,8,60,1,,
70096,JFK/UMASS,2,450,210,321,240,1,,
70096,MM-0023-S,2,450,210,321,240,1,,
70097,3125,2,201,81,144,120,1,,
70097,70098,2,65,5,7,60,1,,
70098,3125,2,201,81,144,120,1,,
70098,70097,2,65,5,7,60,1,,
70099,70100,2,67,7,9,60,1,,
70100,70099,2,68,8,10,60,1,,
70101,32001,2,191,71,140,120,1,,
70101,32002,2,201,81,153,120,1,,
70101,32003,2,211,91,166,120,1,,
70101,32004,2,220,100,178,120,1,,
70101,32005,2,230,110,191,120,1,,
70101,70102,2,89,29,38,60,1,,
70101,MM-0079-S,2,339,99,240,240,1,,
70101,Quincy Center,2,339,99,240,240,1,,
70102,32001,2,191,71,140,120,1,,
70102,32002,2,201,81,153,120,1,,
70102,32003,2,211,91,166,120,1,,
70102,32004,2,220,100,178,120,1,,
70102,32005,2,230,110,191,120,1,,
70102,70101,2,89,29,38,60,1,,
70102,MM-0079-S,2,339,99,240,240,1,,
70102,Quincy Center,2,339,99,240,240,1,,
70103,70104,2,291,231,161,60,1,,
70104,70103,2,291,231,161,60,1,,
70105,38671,2,161,41,90,120,1,,
70105,Braintree,2,480,240,348,240,1,,
70105,Braintree-01,2,73,13,16,60,1,,
70105,Braintree-02,2,73,13,16,60,1,,
70105,MM-0109,2,480,240,348,240,1,,
70105,MM-0109-CS,2,480,240,348,240,1,,
70105,MM-0109-S,2,480,240,348,240,1,,
70150,70151,2,162,42,,120,2,,
70150,71150,2,134,14,,120,2,,
70150,71151,2,162,42,,120,2,,
70150,899,2,170,50,,120,2,,
70151,70150,2,162,42,,120,2,,
70151,71150,2,162,42,,120,2,,
70151,71151,2,128,8,,120,2,,
70151,899,2,165,45,,120,2,,
70152,70153,2,177,57,,120,2,,
70153,70152,2,177,57,,120,2,,
70156,70157,2,164,44,165,120,1,,
70157,70156,2,166,46,167,120,1,,
70160,38155,2,264,144,186,120,1,,
70160,70161,2,178,58,74,120,1,,
70161,38155,2,269,149,193,120,1,,
70161,70160,2,178,58,74,120,1,,
70162,70163,2,185,65,84,120,1,,
70163,70162,2,185,65,84,120,1,,
70164,70165,2,178,58,76,120,1,,
70165,70164,2,178,58,76,120,1,,
70166,70167,2,172,52,67,120,1,,
70167,70166,2,172,52,67,120,1,,
70168,70169,2,155,35,45,120,1,,
70169,70168,2,155,35,45,120,1,,
70170,70171,2,172,52,67,120,1,,
70171,70170,2,172,52,67,120,1,,
70172,70173,2,163,43,56,120,1,,
70173,70172,2,163,43,56,120,1,,
70174,21917,2,235,115,149,120,1,,
70174,70175,2,182,62,80,120,1,,
70175,21917,2,288,168,217,120,1,,
70175,70174,2,182,62,80,120,1,,
70176,70177,2,186,66,85,120,1,,
70177,70176,2,186,66,85,120,1,,
70178,70179,2,160,40,52,120,1,,
70179,70178,2,160,40,52,120,1,,
70180,70181,2,169,49,63,120,1,,
70181,70180,2,169,49,63,120,1,,
70182,70183,2,165,45,58,120,1,,
70183,70182,2,165,45,58,120,1,,
70186,70187,2,183,63,81,120,1,,
70187,70186,2,183,63,81,120,1,,
70196,70020,2,289,199,373,90,1,,
70196,70021,2,321,231,,90,2,,
70196,70075,2,130,40,102,90,1,,
70196,70076,2,130,40,102,90,1,,
70196,70077,2,354,264,,90,2,,
70196,70078,2,354,264,,90,2,,
70196,70197,2,124,4,6,120,1,,
70196,70198,2,154,34,44,120,1,,
70196,70199,2,154,34,44,120,1,,
70196,70200,2,161,41,53,120,1,,
70196,71199,2,161,41,53,120,1,,
70197,70020,2,289,199,373,90,1,,
70197,70021,2,321,231,,90,2,,
70197,70075,2,130,40,102,90,1,,
70197,70076,2,130,40,102,90,1,,
70197,70077,2,354,264,,90,2,,
70197,70078,2,354,264,,90,2,,
70197,70196,2,124,4,6,120,1,,
70197,70198,2,154,34,44,120,1,,
70197,70199,2,154,34,44,120,1,,
70197,70200,2,161,41,53,120,1,,
70197,71199,2,161,41,53,120,1,,
70198,70020,2,289,199,258,90,1,,
70198,70021,2,321,231,,90,2,,
70198,70075,2,154,64,132,90,1,,
70198,70076,2,154,64,132,90,1,,
70198,70077,2,354,264,,90,2,,
70198,70078,2,354,264,,90,2,,
70198,70196,2,154,34,44,120,1,,
70198,70197,2,154,34,44,120,1,,
70198,70199,2,124,4,6,120,1,,
70198,70200,2,155,35,45,120,1,,
70198,71199,2,155,35,45,120,1,,
70199,70020,2,289,199,258,90,1,,
70199,70021,2,321,231,,90,2,,
70199,70075,2,154,64,132,90,1,,
70199,70076,2,154,64,132,90,1,,
70199,70077,2,354,264,,90,2,,
70199,70078,2,354,264,,90,2,,
70199,70196,2,154,34,44,120,1,,
70199,70197,2,154,34,44,120,1,,
70199,70198,2,124,4,6,120,1,,
70199,70200,2,155,35,45,120,1,,
70199,71199,2,155,35,45,120,1,,
70200,70020,2,257,167,216,90,1,,
70200,70021,2,289,199,,90,2,,
70200,70075,2,133,43,122,90,1,,
70200,70076,2,133,43,122,90,1,,
70200,70077,2,322,232,,90,2,,
70200,70078,2,322,232,,90,2,,
70200,70196,2,161,41,53,120,1,,
70200,70197,2,161,41,53,120,1,,
70200,70198,2,155,35,45,120,1,,
70200,70199,2,155,35,45,120,1,,
70200,71199,2,126,6,8,120,1,,
70201,70039,2,126,36,91,90,1,,
70201,70040,2,126,36,91,90,1,,
70201,70202,2,144,24,31,120,1,,
70201,Government Center-Brattle,2,147,27,35,120,1,,
70202,70039,2,112,22,72,90,1,,
70202,70040,2,112,22,72,90,1,,
70202,70201,2,144,24,31,120,1,,
70202,Government Center-Brattle,2,141,21,27,120,1,,
70203,70024,2,134,44,167,90,1,,
70203,70025,2,150,60,188,90,1,,
70203,70204,2,169,49,64,120,1,,
70203,8310,2,186,66,126,120,1,,
70204,70024,2,134,44,167,90,1,,
70204,70025,2,150,60,188,90,1,,
70204,70203,2,169,49,64,120,1,,
70204,8310,2,186,66,126,120,1,,
70205,70026,2,132,42,64,90,1,,
70205,70027,2,162,72,105,90,1,,
70205,70206,2,162,42,64,120,1,,
70205,North Station,2,592,292,402,300,1,,
70206,70026,2,106,16,13,90,1,,
70206,70027,2,162,72,116,90,1,,
70206,70205,2,162,42,64,120,1,,
70206,North Station,2,625,325,457,300,1,,
70239,70240,2,184,64,179,120,1,,
70240,70239,2,184,64,179,120,1,,
70261,334,2,198,78,101,120,1,,
70261,70093,2,213,123,191,90,1,,
70261,70094,2,144,54,102,90,1,,
70263,70264,2,143,23,30,120,1,,
70264,70263,2,143,23,30,120,1,,
70265,70266,2,135,15,20,120,1,,
70266,70265,2,135,15,20,120,1,,
70267,70268,2,134,14,18,120,1,,
70268,70267,2,134,14,18,120,1,,
70271,70272,2,137,17,22,120,1,,
70272,70271,2,137,17,22,120,1,,
70275,185,2,145,25,32,120,1,,
70275,18511,2,167,47,61,120,1,,
70275,70276,2,167,47,61,120,1,,
70276,185,2,143,23,30,120,1,,
70276,18511,2,139,19,25,120,1,,
70276,70275,2,167,47,61,120,1,,
70278,70279,2,85,25,32,60,1,,
70279,70278,2,85,25,32,60,1,,
70838,70038,2,82,22,28,60,1,,
7096,70047,2,145,85,227,60,1,,
7096,70048,2,119,59,73,60,1,,
7096,7097,2,143,23,30,120,1,,
7097,70047,2,134,74,212,60,1,,
7097,70048,2,108,48,59,60,1,,
7097,7096,2,143,23,30,120,1,,
71150,70150,2,134,14,,120,2,,
71150,70151,2,162,42,,120,2,,
71150,71151,2,162,42,,120,2,,
71150,899,2,170,50,,120,2,,
71151,70150,2,162,42,,120,2,,
71151,70151,2,128,8,,120,2,,
71151,71150,2,162,42,,120,2,,
71151,899,2,165,45,,120,2,,
71199,70020,2,263,173,223,90,1,,
71199,70021,2,295,205,,90,2,,
71199,70075,2,139,49,130,90,1,,
71199,70076,2,139,49,130,90,1,,
71199,70077,2,328,238,,90,2,,
71199,70078,2,327,237,,90,2,,
71199,70196,2,161,41,53,120,1,,
71199,70197,2,161,41,53,120,1,,
71199,70198,2,155,35,45,120,1,,
71199,70199,2,155,35,45,120,1,,
71199,70200,2,126,6,8,120,1,,
74611,70079,2,78,18,80,60,1,,
74611,70080,2,97,37,105,60,1,,
74611,74617,2,154,34,164,120,1,,
74611,NEC-2287,2,457,157,263,300,1,,
74611,NEC-2287-01,2,472,172,282,300,1,,
74611,NEC-2287-02,2,457,157,263,300,1,,
74611,NEC-2287-03,2,457,157,263,300,1,,
74611,NEC-2287-04,2,447,147,250,300,1,,
74611,NEC-2287-05,2,447,147,250,300,1,,
74611,NEC-2287-06,2,443,143,245,300,1,,
74611,NEC-2287-07,2,443,143,245,300,1,,
74611,NEC-2287-08,2,440,140,241,300,1,,
74611,NEC-2287-09,2,440,140,241,300,1,,
74611,NEC-2287-10,2,441,141,242,300,1,,
74611,NEC-2287-11,2,476,176,287,300,1,,
74611,NEC-2287-12,2,480,180,293,300,1,,
74611,NEC-2287-13,2,498,198,317,300,1,,
74611,South Station,2,457,157,263,300,1,,
74611,South Station-01,2,472,172,282,300,1,,
74611,South Station-02,2,457,157,263,300,1,,
74611,South Station-03,2,457,157,263,300,1,,
74611,South Station-04,2,447,147,250,300,1,,
74611,South Station-05,2,447,147,250,300,1,,
74611,South Station-06,2,443,143,245,300,1,,
74611,South Station-07,2,443,143,245,300,1,,
74611,South Station-08,2,440,140,241,300,1,,
74611,South Station-09,2,440,140,241,300,1,,
74611,South Station-10,2,441,141,242,300,1,,
74611,South Station-11,2,476,176,287,300,1,,
74611,South Station-12,2,480,180,293,300,1,,
74611,South Station-13,2,498,198,317,300,1,,
74612,74616,2,195,75,209,120,1,,
74613,74615,2,179,59,184,120,1,,
74615,74613,2,179,59,184,120,1,,
74616,74612,2,195,75,209,120,1,,
74617,70079,2,102,42,111,60,1,,
74617,70080,2,97,37,105,60,1,,
74617,74611,2,154,34,164,120,1,,
74617,NEC-2287,2,460,160,267,300,1,,
74617,NEC-2287-01,2,475,175,286,300,1,,
74617,NEC-2287-02,2,460,160,267,300,1,,
74617,NEC-2287-03,2,460,160,267,300,1,,
74617,NEC-2287-04,2,450,150,254,300,1,,
74617,NEC-2287-05,2,450,150,254,300,1,,
74617,NEC-2287-06,2,446,146,249,300,1,,
74617,NEC-2287-07,2,446,146,249,300,1,,
74617,NEC-2287-08,2,443,143,245,300,1,,
74617,NEC-2287-09,2,443,143,245,300,1,,
74617,NEC-2287-10,2,444,144,246,300,1,,
74617,NEC-2287-11,2,479,179,291,300,1,,
74617,NEC-2287-12,2,483,183,297,300,1,,
74617,NEC-2287-13,2,502,202,321,300,1,,
74617,South Station,2,460,160,267,300,1,,
74617,South Station-01,2,475,175,286,300,1,,
74617,South Station-02,2,460,160,267,300,1,,
74617,South Station-03,2,460,160,267,300,1,,
74617,South Station-04,2,450,150,254,300,1,,
74617,South Station-05,2,450,150,254,300,1,,
74617,South Station-06,2,446,146,249,300,1,,
74617,South Station-07,2,446,146,249,300,1,,
74617,South Station-08,2,443,143,245,300,1,,
74617,South Station-09,2,443,143,245,300,1,,
74617,South Station-10,2,444,144,246,300,1,,
74617,South Station-11,2,479,179,291,300,1,,
74617,South Station-12,2,483,183,297,300,1,,
74617,South Station-13,2,502,202,321,300,1,,
8310,70024,2,123,63,228,60,1,,
8310,70025,2,139,79,249,60,1,,
8310,70203,2,196,76,136,120,1,,
8310,70204,2,196,76,136,120,1,,
875,10642,2,269,149,247,120,1,,
875,70001,2,146,86,162,60,1,,
875,Forest Hills,2,456,156,316,300,1,,
875,Forest Hills-01,2,146,86,162,60,1,,
875,Forest Hills-02,2,146,86,162,60,1,,
875,NEC-2237,2,456,156,316,300,1,,
875,NEC-2237-03,2,456,156,316,300,1,,
875,NEC-2237-05,2,456,156,316,300,1,,
899,70150,2,180,60,,120,2,,
899,70151,2,175,55,,120,2,,
899,71150,2,180,60,,120,2,,
899,71151,2,175,55,,120,2,,
9070002,70002,2,129,69,133,60,1,,
9070002,70003,2,129,69,133,60,1,,
9070002,9070003,2,203,83,108,120,1,,
9070003,70002,2,148,88,156,60,1,,
9070003,70003,2,148,88,156,60,1,,
9070003,9070002,2,203,83,108,120,1,,
9070004,70004,2,126,66,128,60,1,,
9070004,70005,2,126,66,128,60,1,,
9070004,9070005,2,146,26,34,120,1,,
9070005,70004,2,117,57,117,60,1,,
9070005,70005,2,117,57,117,60,1,,
9070005,9070004,2,146,26,34,120,1,,
9070007,11531,2,161,41,53,120,1,,
9070007,70006,2,138,78,156,60,1,,
9070007,70007,2,138,78,156,60,1,,
9328,70036,2,142,82,149,60,1,,
9328,Oak Grove-01,2,142,82,149,60,1,,
9328,Oak Grove-02,2,142,82,149,60,1,,
Alewife-01,141,2,260,140,259,120,1,,
Alewife-01,70061,2,296,236,477,60,1,,
Alewife-01,Alewife-02,2,296,236,477,60,1,,
Alewife-02,141,2,260,140,259,120,1,,
Alewife-02,70061,2,296,236,477,60,1,,
Alewife-02,Alewife-01,2,296,236,477,60,1,,
Back Bay,23391,2,183,63,82,120,1,,
Back Bay,70014,2,185,65,117,120,1,,
Back Bay,70015,2,185,65,117,120,1,,
Back Bay,Back Bay-01,2,179,59,128,120,1,,
Back Bay,Back Bay-02,2,180,60,154,120,1,,
Back Bay,Back Bay-03,2,179,59,128,120,1,,
Back Bay,Back Bay-05,2,272,152,244,120,1,,
Back Bay,Back Bay-07,2,272,152,244,120,1,,
Back Bay,NEC-2276,2,155,35,45,120,1,,
Back Bay,NEC-2276-01,2,179,59,128,120,1,,
Back Bay,NEC-2276-02,2,180,60,154,120,1,,
Back Bay,NEC-2276-03,2,179,59,128,120,1,,
Back Bay,WML-0012-05,2,272,152,244,120,1,,
Back Bay,WML-0012-07,2,272,152,244,120,1,,
Back Bay-01,23391,2,188,68,140,120,1,,
Back Bay-01,70014,2,233,113,232,120,1,,
Back Bay-01,70015,2,233,113,232,120,1,,
Back Bay-01,Back Bay,2,203,83,160,120,1,,
Back Bay-01,Back Bay-02,2,228,108,268,120,1,,
Back Bay-01,Back Bay-03,2,151,31,41,120,1,,
Back Bay-01,Back Bay-05,2,320,200,359,120,1,,
Back Bay-01,Back Bay-07,2,320,200,359,120,1,,
Back Bay-01,NEC-2276,2,203,83,160,120,1,,
Back Bay-01,NEC-2276-01,2,151,31,41,120,1,,
Back Bay-01,NEC-2276-02,2,228,108,268,120,1,,
Back Bay-01,NEC-2276-03,2,151,31,41,120,1,,
Back Bay-01,WML-0012-05,2,320,200,359,120,1,,
Back Bay-01,WML-0012-07,2,320,200,359,120,1,,
Back Bay-02,23391,2,262,142,260,120,1,,
Back Bay-02,70014,2,269,149,302,120,1,,
Back Bay-02,70015,2,269,149,302,120,1,,
Back Bay-02,Back Bay,2,240,120,231,120,1,,
Back Bay-02,Back Bay-01,2,264,144,314,120,1,,
Back Bay-02,Back Bay-03,2,264,144,314,120,1,,
Back Bay-02,Back Bay-05,2,357,237,430,120,1,,
Back Bay-02,Back Bay-07,2,357,237,430,120,1,,
Back Bay-02,NEC-2276,2,240,120,231,120,1,,
Back Bay-02,NEC-2276-01,2,264,144,314,120,1,,
Back Bay-02,NEC-2276-02,2,202,82,106,120,1,,
Back Bay-02,NEC-2276-03,2,264,144,314,120,1,,
Back Bay-02,WML-0012-05,2,357,237,430,120,1,,
Back Bay-02,WML-0012-07,2,357,237,430,120,1,,
Back Bay-03,23391,2,188,68,140,120,1,,
Back Bay-03,70014,2,233,113,232,120,1,,
Back Bay-03,70015,2,233,113,232,120,1,,
Back Bay-03,Back Bay,2,203,83,160,120,1,,
Back Bay-03,Back Bay-01,2,151,31,41,120,1,,
Back Bay-03,Back Bay-02,2,228,108,268,120,1,,
Back Bay-03,Back Bay-05,2,320,200,359,120,1,,
Back Bay-03,Back Bay-07,2,320,200,359,120,1,,
Back Bay-03,NEC-2276,2,203,83,160,120,1,,
Back Bay-03,NEC-2276-01,2,151,31,41,120,1,,
Back Bay-03,NEC-2276-02,2,228,108,268,120,1,,
Back Bay-03,NEC-2276-03,2,151,31,41,120,1,,
Back Bay-03,WML-0012-05,2,320,200,359,120,1,,
Back Bay-03,WML-0012-07,2,320,200,359,120,1,,
